po_id,supplier_id,warehouse_id,employee_id,order_date,expected_delivery_date,actual_delivery_date,status
16683,73,9,149,2023-02-14,2023-02-21,2023-02-21,received
16684,57,4,220,2024-03-20,2024-03-29,2024-04-08,received
16685,72,2,250,2023-07-10,2023-07-23,,pending
16686,50,3,139,2024-05-10,2024-05-25,2024-06-03,received
16687,27,3,166,2026-07-11,2026-07-30,,pending
16688,72,6,229,2026-04-16,2026-04-30,2026-05-03,received
16689,89,3,293,2024-06-21,2024-07-03,,pending
16690,61,1,140,2024-07-16,2024-07-27,2024-07-31,received
16691,35,9,52,2024-05-27,2024-06-02,2024-06-06,received
16692,26,8,291,2024-02-26,2024-03-13,2024-03-12,received
16693,96,2,84,2023-07-12,2023-07-30,2023-08-03,received
16694,65,3,110,2025-08-13,2025-08-18,2025-08-22,received
16695,86,10,51,2025-12-06,2025-12-23,2025-12-25,received
16696,25,10,114,2025-02-15,2025-03-06,2025-03-09,received
16697,76,6,280,2023-08-24,2023-09-11,2023-09-12,received
16698,64,10,25,2024-11-08,2024-11-22,2024-11-30,received
16699,81,9,113,2025-08-05,2025-08-25,2025-09-01,received
16700,31,5,11,2026-01-05,2026-01-15,2026-01-18,received
16701,32,10,298,2026-03-16,2026-04-06,2026-04-10,received
16702,53,2,66,2025-06-04,2025-06-20,2025-06-30,received
16703,84,2,2,2023-07-13,2023-07-19,2023-07-27,received
16704,10,10,182,2024-06-17,2024-07-04,2024-07-06,received
16705,73,10,98,2025-08-22,2025-09-06,2025-09-16,received
16706,24,10,81,2026-05-04,2026-05-24,2026-05-28,received
16707,35,2,96,2026-06-27,2026-07-12,2026-07-22,received
16708,27,1,269,2023-09-04,2023-09-24,,pending
16709,85,10,174,2026-03-27,2026-04-17,2026-04-15,received
16710,60,6,233,2025-08-04,2025-08-22,2025-08-25,received
16711,79,2,207,2025-05-16,2025-05-24,,pending
16712,3,8,168,2023-03-19,2023-03-25,2023-03-28,received
16713,70,5,77,2023-07-04,2023-07-25,2023-07-31,received
16714,9,10,206,2024-03-09,2024-03-17,2024-03-16,received
16715,97,3,59,2024-09-01,2024-09-19,2024-09-19,received
16716,85,5,46,2023-09-27,2023-10-05,2023-10-15,received
16717,29,1,69,2026-07-09,2026-07-30,2026-08-06,received
16718,53,8,285,2023-05-10,2023-05-23,2023-05-24,received
16719,59,3,115,2025-04-26,2025-05-14,2025-05-14,received
16720,38,6,168,2023-10-07,2023-10-14,2023-10-17,received
16721,61,2,269,2026-05-19,2026-06-02,2026-06-11,received
16722,75,10,134,2024-07-05,2024-07-12,,shipped
16723,84,8,253,2026-07-29,2026-08-13,2026-08-11,received
16724,98,2,90,2024-11-18,2024-12-01,2024-12-01,received
16725,26,4,120,2023-04-29,2023-05-04,,pending
16726,78,2,35,2023-10-11,2023-10-31,2023-10-30,received
16727,32,1,200,2025-12-29,2026-01-11,2026-01-12,received
16728,7,9,9,2024-07-30,2024-08-09,2024-08-14,received
16729,35,8,66,2024-03-20,2024-04-06,2024-04-09,received
16730,52,10,153,2023-09-18,2023-10-06,2023-10-15,received
16731,18,2,124,2025-05-08,2025-05-24,2025-05-24,received
16732,80,10,287,2026-01-12,2026-01-29,2026-01-29,received
16733,91,2,240,2025-12-13,2025-12-21,2025-12-23,received
16734,12,9,71,2024-06-04,2024-06-22,2024-06-24,received
16735,63,1,94,2026-02-17,2026-02-25,2026-03-04,received
16736,70,10,186,2025-02-27,2025-03-05,2025-03-05,received
16737,99,7,43,2026-05-16,2026-05-30,,pending
16738,48,6,279,2023-09-23,2023-09-28,2023-10-01,received
16739,39,1,239,2023-01-26,2023-02-15,2023-02-19,received
16740,8,7,217,2025-09-12,2025-09-27,2025-09-27,received
16741,78,8,240,2025-07-13,2025-07-28,2025-08-03,received
16742,34,4,147,2026-04-02,2026-04-23,2026-04-30,received
16743,14,3,278,2023-06-19,2023-06-29,2023-07-02,received
16744,87,6,190,2025-11-25,2025-12-10,,cancelled
16745,76,6,216,2024-01-16,2024-01-25,,shipped
16746,28,9,273,2025-04-06,2025-04-11,2025-04-10,received
16747,80,8,97,2023-12-07,2023-12-17,,shipped
16748,48,2,292,2024-01-22,2024-02-12,,shipped
16749,96,6,156,2023-11-23,2023-12-09,2023-12-09,received
16750,1,2,156,2025-04-03,2025-04-11,2025-04-20,received
16751,68,10,75,2024-02-26,2024-03-10,2024-03-11,received
16752,50,7,43,2026-03-26,2026-04-04,2026-04-08,received
16753,86,4,40,2023-12-03,2023-12-12,2023-12-20,received
16754,64,10,146,2026-07-19,2026-07-30,2026-08-02,received
16755,22,5,246,2023-08-01,2023-08-20,,shipped
16756,33,8,164,2025-06-11,2025-07-01,2025-07-10,received
16757,31,5,243,2024-04-11,2024-04-30,2024-05-10,received
16758,92,4,219,2025-02-27,2025-03-13,,pending
16759,91,2,18,2024-06-10,2024-06-18,2024-06-16,received
16760,89,5,131,2023-07-05,2023-07-17,2023-07-16,received
16761,76,7,105,2024-08-22,2024-08-30,2024-09-07,received
16762,27,5,5,2025-01-15,2025-01-27,2025-02-03,received
16763,25,4,122,2023-03-29,2023-04-10,2023-04-13,received
16764,41,4,61,2025-02-02,2025-02-19,2025-02-26,received
16765,88,2,280,2025-11-08,2025-11-13,2025-11-17,received
16766,26,8,61,2026-04-25,2026-05-03,2026-05-05,received
16767,63,7,220,2024-10-09,2024-10-27,2024-11-01,received
16768,60,1,41,2025-02-14,2025-02-23,2025-02-23,received
16769,96,5,22,2026-05-28,2026-06-03,2026-06-09,received
16770,32,2,77,2025-12-11,2025-12-19,2025-12-27,received
16771,36,7,272,2023-10-22,2023-11-03,2023-11-05,received
16772,59,2,233,2025-02-20,2025-02-28,2025-03-04,received
16773,63,7,294,2023-02-07,2023-02-13,2023-02-12,received
16774,48,2,32,2025-01-21,2025-01-31,,cancelled
16775,98,4,19,2025-01-28,2025-02-15,2025-02-23,received
16776,44,10,195,2026-07-09,2026-07-23,2026-07-27,received
16777,28,2,106,2026-04-01,2026-04-11,,pending
16778,81,8,168,2026-03-27,2026-04-08,2026-04-14,received
16779,62,4,4,2023-07-31,2023-08-14,2023-08-23,received
16780,58,10,178,2025-08-11,2025-08-17,2025-08-23,received
16781,34,10,108,2024-06-24,2024-07-05,2024-07-06,received
16782,72,6,285,2023-04-08,2023-04-24,2023-04-24,received
16783,97,8,223,2023-10-28,2023-11-07,2023-11-11,received
16784,61,9,278,2025-04-18,2025-04-24,,shipped
16785,46,1,174,2023-09-09,2023-09-21,2023-09-25,received
16786,30,4,235,2025-05-12,2025-05-26,2025-06-01,received
16787,19,9,151,2023-01-05,2023-01-13,,pending
16788,34,2,101,2025-03-06,2025-03-16,2025-03-20,received
16789,80,8,16,2025-05-17,2025-06-03,2025-06-07,received
16790,81,1,16,2023-03-14,2023-04-01,2023-04-07,received
16791,2,5,185,2025-09-24,2025-10-05,2025-10-13,received
16792,86,3,3,2026-06-10,2026-06-28,2026-07-08,received
16793,27,5,7,2023-12-01,2023-12-09,2023-12-19,received
16794,37,8,235,2023-02-27,2023-03-13,,pending
16795,27,7,12,2024-09-12,2024-09-22,,pending
16796,75,6,202,2023-11-07,2023-11-24,2023-11-22,received
16797,25,1,50,2026-06-21,2026-07-01,2026-07-05,received
16798,48,2,254,2025-12-07,2025-12-12,2025-12-18,received
16799,7,7,107,2023-03-02,2023-03-23,2023-04-01,received
16800,6,4,123,2025-08-07,2025-08-17,2025-08-15,received
16801,93,5,235,2024-05-14,2024-05-25,2024-06-04,received
16802,34,1,221,2024-11-01,2024-11-16,2024-11-16,received
16803,16,10,28,2026-07-13,2026-07-18,2026-07-28,received
16804,84,7,33,2025-11-03,2025-11-12,,shipped
16805,98,9,278,2025-11-01,2025-11-21,,shipped
16806,45,6,20,2024-03-14,2024-03-24,2024-03-27,received
16807,67,4,121,2023-09-15,2023-09-24,,pending
16808,33,1,198,2024-10-12,2024-11-01,2024-11-09,received
16809,1,8,201,2023-01-03,2023-01-14,2023-01-18,received
16810,96,2,91,2025-09-22,2025-09-29,2025-10-03,received
16811,40,10,293,2025-03-31,2025-04-06,,pending
16812,75,1,215,2026-07-20,2026-07-29,2026-08-06,received
16813,17,4,227,2025-06-14,2025-07-03,,shipped
16814,24,2,277,2023-11-26,2023-12-07,2023-12-15,received
16815,6,6,277,2026-02-23,2026-03-07,2026-03-17,received
16816,2,3,38,2023-05-09,2023-05-19,2023-05-18,received
16817,100,3,238,2023-09-05,2023-09-21,2023-09-20,received
16818,25,3,273,2024-01-10,2024-01-18,2024-01-18,received
16819,1,9,241,2025-02-02,2025-02-23,2025-02-22,received
16820,6,2,279,2024-09-24,2024-10-12,2024-10-19,received
16821,49,7,81,2024-02-05,2024-02-23,,pending
16822,94,6,209,2024-07-22,2024-08-10,2024-08-19,received
16823,56,10,118,2026-01-09,2026-01-19,2026-01-27,received
16824,66,4,6,2026-05-21,2026-06-02,,shipped
16825,73,8,208,2026-02-14,2026-02-20,2026-02-19,received
16826,2,3,40,2025-11-17,2025-11-22,,shipped
16827,41,2,160,2023-03-12,2023-03-22,2023-03-27,received
16828,77,7,178,2025-05-06,2025-05-25,2025-06-02,received
16829,2,4,175,2024-09-08,2024-09-13,2024-09-14,received
16830,88,9,261,2026-03-16,2026-03-21,2026-03-26,received
16831,90,5,232,2026-06-21,2026-07-06,,pending
16832,81,1,127,2025-03-10,2025-03-19,2025-03-28,received
16833,48,3,31,2023-04-05,2023-04-15,2023-04-17,received
16834,7,2,186,2025-03-02,2025-03-15,2025-03-13,received
16835,6,7,81,2026-06-24,2026-07-04,2026-07-04,received
16836,41,9,188,2023-10-29,2023-11-06,2023-11-11,received
16837,15,3,175,2023-07-07,2023-07-20,,pending
16838,45,5,123,2025-04-07,2025-04-14,,shipped
16839,59,4,118,2024-10-28,2024-11-04,2024-11-12,received
16840,63,8,152,2024-04-21,2024-05-04,2024-05-06,received
16841,47,8,289,2024-10-19,2024-11-05,2024-11-05,received
16842,2,2,141,2026-01-22,2026-02-03,2026-02-04,received
16843,39,9,169,2023-08-23,2023-09-04,2023-09-03,received
16844,66,8,136,2024-07-21,2024-08-07,2024-08-12,received
16845,54,1,230,2025-12-18,2026-01-05,2026-01-15,received
16846,19,1,174,2024-11-16,2024-12-01,2024-12-07,received
16847,83,9,71,2024-06-21,2024-07-03,2024-07-03,received
16848,12,6,103,2025-07-17,2025-07-26,2025-08-01,received
16849,81,10,29,2023-07-05,2023-07-26,2023-08-02,received
16850,52,6,119,2025-12-10,2025-12-29,2026-01-06,received
16851,88,4,35,2024-03-11,2024-03-23,2024-03-28,received
16852,68,8,33,2023-03-22,2023-04-12,2023-04-10,received
16853,32,9,174,2023-02-12,2023-03-02,2023-03-05,received
16854,6,6,97,2023-09-30,2023-10-10,2023-10-15,received
16855,51,2,20,2025-01-03,2025-01-21,2025-01-28,received
16856,76,5,262,2025-06-24,2025-07-10,2025-07-16,received
16857,59,3,239,2023-05-11,2023-05-27,2023-06-06,received
16858,73,3,116,2025-04-28,2025-05-11,2025-05-15,received
16859,26,6,41,2024-05-27,2024-06-14,,pending
16860,76,6,46,2025-11-27,2025-12-07,2025-12-07,received
16861,9,1,1,2025-11-26,2025-12-04,2025-12-13,received
16862,85,3,278,2023-03-10,2023-03-21,2023-03-20,received
16863,94,6,139,2023-11-16,2023-12-01,2023-12-06,received
16864,81,9,228,2026-03-08,2026-03-21,2026-03-30,received
16865,54,6,4,2023-06-10,2023-07-01,,shipped
16866,11,5,128,2025-11-27,2025-12-16,2025-12-16,received
16867,95,7,129,2026-05-09,2026-05-17,2026-05-17,received
16868,23,7,123,2023-05-05,2023-05-20,,cancelled
16869,94,2,235,2025-04-07,2025-04-27,2025-05-01,received
16870,23,8,102,2026-06-13,2026-06-19,2026-06-25,received
16871,70,1,174,2026-06-03,2026-06-15,,shipped
16872,92,3,269,2026-01-20,2026-01-25,2026-02-02,received
16873,100,9,72,2023-05-20,2023-06-08,,pending
16874,89,1,143,2024-01-09,2024-01-18,,shipped
16875,39,9,126,2023-11-27,2023-12-14,2023-12-18,received
16876,47,5,287,2024-05-28,2024-06-02,2024-06-01,received
16877,48,10,38,2024-03-22,2024-03-29,2024-04-02,received
16878,63,6,192,2024-02-19,2024-02-29,2024-03-09,received
16879,63,8,147,2026-04-22,2026-05-09,2026-05-13,received
16880,72,7,33,2024-04-18,2024-04-30,2024-05-07,received
16881,54,3,70,2023-09-29,2023-10-10,2023-10-10,received
16882,1,6,181,2024-06-18,2024-07-09,2024-07-17,received
16883,73,3,238,2024-02-22,2024-03-02,2024-03-01,received
16884,98,2,180,2025-09-12,2025-09-23,2025-09-28,received
16885,44,8,172,2026-01-20,2026-01-31,2026-02-08,received
16886,80,7,100,2025-03-23,2025-04-07,,cancelled
16887,33,2,192,2023-09-29,2023-10-18,,shipped
16888,38,4,57,2026-02-11,2026-03-01,2026-03-01,received
16889,38,7,58,2025-09-05,2025-09-11,2025-09-19,received
16890,49,8,170,2023-03-09,2023-03-30,2023-04-04,received
16891,31,10,183,2024-10-19,2024-10-27,2024-11-02,received
16892,57,4,109,2023-12-15,2023-12-25,2023-12-30,received
16893,49,3,82,2023-07-26,2023-08-09,2023-08-14,received
16894,81,5,274,2025-04-06,2025-04-17,2025-04-19,received
16895,97,4,219,2023-09-18,2023-10-06,2023-10-06,received
16896,97,7,124,2023-11-12,2023-11-24,2023-12-01,received
16897,10,5,28,2023-08-09,2023-08-21,2023-08-22,received
16898,83,4,17,2026-07-20,2026-07-29,2026-08-01,received
16899,33,10,132,2026-06-21,2026-07-02,2026-07-04,received
16900,8,9,35,2026-01-20,2026-02-07,2026-02-11,received
16901,99,10,90,2024-04-18,2024-04-27,2024-04-29,received
16902,33,1,270,2024-05-26,2024-05-31,2024-06-01,received
16903,89,6,194,2024-02-23,2024-03-02,2024-03-07,received
16904,22,9,150,2026-04-22,2026-04-28,2026-04-29,received
16905,4,2,1,2025-07-10,2025-07-26,2025-07-30,received
16906,72,8,39,2023-04-27,2023-05-15,2023-05-19,received
16907,6,8,231,2026-04-14,2026-04-29,2026-05-09,received
16908,11,10,294,2024-04-29,2024-05-07,2024-05-14,received
16909,11,4,73,2023-10-06,2023-10-17,,shipped
16910,65,4,165,2025-11-14,2025-12-05,2025-12-10,received
16911,47,10,68,2025-03-22,2025-04-09,,shipped
16912,98,1,225,2025-10-22,2025-11-03,2025-11-10,received
16913,79,6,100,2026-02-18,2026-02-25,2026-03-02,received
16914,84,1,111,2025-12-15,2025-12-25,2025-12-26,received
16915,33,3,200,2023-09-09,2023-09-25,2023-10-04,received
16916,25,8,261,2023-09-23,2023-09-30,,pending
16917,5,7,182,2026-05-11,2026-05-29,2026-06-05,received
16918,53,3,285,2025-06-24,2025-07-09,2025-07-08,received
16919,1,2,269,2024-04-06,2024-04-23,2024-05-02,received
16920,10,1,95,2024-05-28,2024-06-03,,shipped
16921,94,10,97,2025-06-02,2025-06-22,2025-06-20,received
16922,9,6,187,2026-03-25,2026-04-05,2026-04-12,received
16923,24,7,68,2025-08-20,2025-09-07,2025-09-06,received
16924,82,7,183,2023-08-21,2023-08-28,2023-09-05,received
16925,65,7,196,2026-04-24,2026-05-08,2026-05-11,received
16926,29,1,118,2026-03-13,2026-03-19,2026-03-20,received
16927,94,3,91,2024-01-22,2024-01-27,,pending
16928,45,3,94,2025-01-28,2025-02-10,2025-02-11,received
16929,43,10,171,2023-12-10,2023-12-31,2023-12-29,received
16930,20,7,32,2025-04-02,2025-04-22,2025-05-02,received
16931,20,5,200,2025-03-15,2025-03-22,2025-03-24,received
16932,29,7,86,2026-01-19,2026-02-08,,shipped
16933,31,9,286,2023-08-18,2023-09-02,2023-09-11,received
16934,92,9,118,2024-03-15,2024-03-29,,shipped
16935,72,10,64,2023-06-11,2023-06-25,2023-07-03,received
16936,33,2,266,2026-02-26,2026-03-15,2026-03-14,received
16937,98,5,104,2024-01-11,2024-01-19,2024-01-23,received
16938,88,3,116,2025-01-09,2025-01-22,,pending
16939,59,6,256,2023-12-22,2024-01-02,,pending
16940,31,4,148,2025-05-25,2025-06-03,2025-06-11,received
16941,80,10,60,2024-11-21,2024-11-26,2024-11-27,received
16942,34,3,245,2026-02-19,2026-03-04,2026-03-10,received
16943,77,2,242,2023-01-24,2023-02-12,2023-02-14,received
16944,47,5,217,2025-01-05,2025-01-18,2025-01-21,received
16945,12,3,56,2023-05-27,2023-06-15,2023-06-21,received
16946,50,5,32,2024-12-03,2024-12-19,,cancelled
16947,25,3,158,2023-04-22,2023-05-06,2023-05-05,received
16948,16,1,271,2024-09-20,2024-09-26,2024-09-30,received
16949,82,5,123,2023-12-16,2024-01-01,2024-01-08,received
16950,43,6,267,2024-03-24,2024-04-05,,shipped
16951,42,4,206,2023-01-30,2023-02-08,2023-02-18,received
16952,92,6,8,2025-12-28,2026-01-11,2026-01-10,received
16953,1,10,86,2026-04-30,2026-05-16,2026-05-21,received
16954,22,8,12,2026-02-12,2026-03-04,2026-03-06,received
16955,35,4,235,2023-06-15,2023-06-22,2023-07-02,received
16956,83,4,74,2024-04-05,2024-04-16,2024-04-19,received
16957,1,5,26,2023-03-10,2023-03-27,2023-03-30,received
16958,99,2,67,2024-05-20,2024-06-05,2024-06-12,received
16959,64,3,231,2025-09-17,2025-10-03,2025-10-05,received
16960,20,4,190,2024-05-23,2024-06-02,2024-06-05,received
16961,93,1,168,2023-03-24,2023-04-07,2023-04-08,received
16962,22,7,33,2026-03-22,2026-04-07,2026-04-10,received
16963,72,3,88,2024-02-29,2024-03-15,2024-03-25,received
16964,74,7,212,2025-05-07,2025-05-25,2025-05-28,received
16965,55,4,185,2026-05-15,2026-06-04,2026-06-10,received
16966,56,1,93,2023-10-16,2023-10-30,,shipped
16967,71,6,27,2024-12-17,2025-01-03,2025-01-11,received
16968,42,6,200,2023-12-04,2023-12-17,2023-12-22,received
16969,66,9,52,2025-09-12,2025-09-29,2025-09-28,received
16970,38,6,112,2024-07-10,2024-07-30,,shipped
16971,80,2,6,2026-02-26,2026-03-14,,shipped
16972,10,5,185,2024-01-05,2024-01-22,2024-01-26,received
16973,18,7,135,2026-04-29,2026-05-13,,cancelled
16974,73,1,285,2023-04-24,2023-05-03,,pending
16975,40,9,153,2024-09-01,2024-09-16,2024-09-14,received
16976,51,8,260,2023-03-27,2023-04-08,2023-04-10,received
16977,21,7,212,2023-01-07,2023-01-15,2023-01-16,received
16978,11,4,265,2024-12-15,2024-12-24,,shipped
16979,5,2,77,2025-07-06,2025-07-27,2025-07-28,received
16980,76,3,200,2024-03-22,2024-03-28,2024-04-06,received
16981,27,2,299,2026-04-13,2026-05-02,2026-05-06,received
16982,54,5,107,2024-11-20,2024-12-10,2024-12-20,received
16983,38,1,205,2026-02-28,2026-03-12,2026-03-19,received
16984,17,9,299,2023-02-08,2023-02-18,2023-02-25,received
16985,7,7,232,2024-02-03,2024-02-24,2024-03-02,received
16986,4,8,136,2023-04-14,2023-05-03,2023-05-13,received
16987,79,3,231,2025-04-11,2025-05-01,2025-04-30,received
16988,37,7,45,2026-03-13,2026-03-26,2026-04-01,received
16989,4,1,8,2024-11-30,2024-12-16,2024-12-14,received
16990,80,5,29,2025-08-16,2025-08-23,2025-08-28,received
16991,93,6,273,2023-08-24,2023-08-31,,cancelled
16992,9,2,151,2024-01-02,2024-01-09,2024-01-11,received
16993,83,8,179,2023-01-19,2023-01-27,2023-02-05,received
16994,88,6,44,2024-10-24,2024-11-08,2024-11-13,received
16995,69,7,162,2024-06-15,2024-06-23,2024-06-23,received
16996,37,10,123,2025-01-03,2025-01-22,2025-01-31,received
16997,23,1,174,2024-03-10,2024-03-20,2024-03-18,received
16998,7,2,179,2025-02-05,2025-02-16,2025-02-21,received
16999,5,9,100,2023-05-20,2023-06-09,2023-06-09,received
17000,73,6,24,2025-11-08,2025-11-13,2025-11-21,received
17001,28,2,212,2023-02-10,2023-02-17,2023-02-23,received
17002,9,8,24,2024-12-20,2025-01-05,2025-01-12,received
17003,91,3,52,2023-02-11,2023-02-25,2023-02-27,received
17004,20,4,291,2023-02-09,2023-02-15,,pending
17005,48,5,214,2026-05-25,2026-06-07,2026-06-13,received
17006,13,10,93,2025-07-04,2025-07-22,,shipped
17007,38,7,264,2023-10-08,2023-10-23,2023-10-24,received
17008,32,10,266,2024-12-04,2024-12-12,,pending
17009,96,1,7,2024-12-27,2025-01-09,2025-01-11,received
17010,13,5,157,2024-03-10,2024-03-20,2024-03-19,received
17011,100,5,214,2023-09-14,2023-09-24,2023-10-01,received
17012,64,6,220,2025-02-01,2025-02-10,2025-02-12,received
17013,67,5,289,2025-03-16,2025-03-30,2025-04-01,received
17014,69,2,182,2026-02-28,2026-03-17,2026-03-20,received
17015,91,9,161,2024-04-05,2024-04-11,,pending
17016,99,2,77,2023-11-20,2023-12-03,2023-12-05,received
17017,8,9,186,2025-01-20,2025-02-09,,cancelled
17018,80,5,135,2026-07-06,2026-07-13,2026-07-12,received
17019,67,5,180,2024-08-25,2024-09-10,2024-09-12,received
17020,8,10,278,2024-10-02,2024-10-15,2024-10-23,received
17021,93,5,21,2024-08-23,2024-09-05,2024-09-11,received
17022,57,8,97,2025-10-21,2025-11-07,2025-11-16,received
17023,77,9,72,2025-12-19,2025-12-31,,shipped
17024,84,9,31,2024-04-28,2024-05-08,2024-05-08,received
17025,32,6,162,2024-05-21,2024-05-26,2024-05-29,received
17026,92,4,28,2023-06-18,2023-06-26,2023-06-28,received
17027,36,3,127,2023-05-16,2023-05-26,,pending
17028,64,3,175,2025-04-27,2025-05-04,2025-05-12,received
17029,34,5,196,2026-02-07,2026-02-13,,shipped
17030,76,7,259,2025-09-05,2025-09-26,2025-10-01,received
17031,4,2,140,2026-02-15,2026-02-25,2026-03-01,received
17032,99,8,103,2025-12-28,2026-01-05,2026-01-11,received
17033,96,6,187,2023-04-10,2023-04-23,2023-04-21,received
17034,35,7,135,2023-11-18,2023-12-02,2023-12-08,received
17035,62,5,104,2026-07-05,2026-07-25,2026-08-01,received
17036,62,5,88,2024-08-25,2024-09-09,2024-09-14,received
17037,83,9,76,2025-02-18,2025-03-03,2025-03-03,received
17038,97,4,184,2025-04-14,2025-04-30,2025-05-02,received
17039,88,7,229,2023-09-19,2023-10-06,2023-10-06,received
17040,98,5,111,2024-09-07,2024-09-21,2024-09-19,received
17041,25,6,119,2023-08-03,2023-08-14,2023-08-22,received
17042,96,7,51,2025-09-03,2025-09-20,2025-09-23,received
17043,95,6,40,2024-10-19,2024-10-28,2024-11-01,received
17044,45,6,100,2024-03-02,2024-03-17,,shipped
17045,60,8,41,2025-08-23,2025-09-06,,shipped
17046,45,4,74,2026-02-27,2026-03-15,2026-03-18,received
17047,61,1,25,2025-08-22,2025-09-09,2025-09-11,received
17048,64,5,61,2023-09-25,2023-10-04,2023-10-05,received
17049,67,5,55,2024-01-27,2024-02-14,2024-02-23,received
17050,23,9,75,2026-01-21,2026-02-10,,pending
17051,97,9,197,2023-03-09,2023-03-30,2023-04-04,received
17052,13,9,129,2024-05-24,2024-05-30,2024-06-05,received
17053,84,10,34,2023-03-02,2023-03-16,,shipped
17054,16,6,176,2025-02-01,2025-02-12,2025-02-21,received
17055,35,10,8,2024-10-10,2024-10-20,2024-10-25,received
17056,78,4,260,2026-06-30,2026-07-16,2026-07-20,received
17057,48,9,44,2026-01-15,2026-01-23,2026-01-25,received
17058,87,2,94,2025-07-16,2025-07-31,2025-08-08,received
17059,2,3,249,2024-05-20,2024-06-05,2024-06-05,received
17060,28,9,36,2026-01-23,2026-02-05,2026-02-04,received
