inventory_id,product_id,warehouse_id,quantity_on_hand,quantity_reserved
24229,4429,6,179,12
24230,4429,10,589,63
24231,4429,9,1574,20
24232,4429,2,1560,51
24233,4430,1,782,129
24234,4430,4,80,62
24235,4431,10,390,6
24236,4431,4,381,100
24237,4431,9,1706,103
24238,4431,6,1652,173
24239,4431,1,1870,38
24240,4431,8,996,113
24241,4431,3,1533,187
24242,4431,2,1085,112
24243,4431,5,1567,161
24244,4432,4,864,136
24245,4432,1,1426,161
24246,4432,8,524,91
24247,4432,5,805,94
24248,4432,2,808,111
24249,4432,3,235,176
24250,4432,6,1802,50
24251,4432,9,541,63
24252,4433,3,1791,105
24253,4433,5,1344,165
24254,4433,8,1914,145
24255,4433,6,1619,146
24256,4434,9,1596,134
24257,4434,3,1689,170
24258,4434,5,555,165
24259,4434,2,1517,7
24260,4434,6,417,41
24261,4435,9,755,31
24262,4435,8,1218,167
24263,4435,7,1128,52
24264,4435,1,449,173
24265,4435,5,1491,123
24266,4435,10,1902,43
24267,4435,2,21,21
24268,4435,4,1012,41
24269,4436,8,44,3
24270,4436,10,276,177
24271,4436,6,122,22
24272,4436,1,1366,90
24273,4436,9,371,195
24274,4436,4,13,0
24275,4436,2,984,103
24276,4436,7,1817,34
24277,4436,5,1762,21
24278,4437,4,1184,121
24279,4437,6,1444,168
24280,4437,9,894,141
24281,4437,8,1115,81
24282,4438,10,719,187
24283,4438,2,1994,13
24284,4438,4,237,38
24285,4438,5,296,78
24286,4438,8,960,88
24287,4439,6,1553,31
24288,4439,9,482,45
24289,4439,7,1868,143
24290,4439,1,1954,175
24291,4439,5,230,116
24292,4439,2,1734,89
24293,4439,10,1210,34
24294,4439,4,1412,75
24295,4440,9,1938,188
24296,4440,5,1337,2
24297,4440,6,413,62
24298,4440,10,523,37
24299,4440,8,1162,107
24300,4441,5,349,65
24301,4441,2,131,107
24302,4441,3,165,67
24303,4441,9,175,130
24304,4441,7,353,159
24305,4441,10,765,172
24306,4441,6,1469,60
24307,4441,1,1371,41
24308,4441,4,1106,110
24309,4442,5,856,72
24310,4442,10,1089,5
24311,4443,4,1792,142
24312,4443,1,504,60
24313,4443,8,547,0
24314,4443,3,573,47
24315,4443,6,160,47
24316,4444,10,1331,193
24317,4444,2,810,76
24318,4444,7,1692,153
24319,4444,5,1634,80
24320,4444,3,1783,106
24321,4444,4,1852,115
24322,4444,1,1471,66
24323,4444,9,1385,144
24324,4445,9,1594,148
24325,4445,5,1689,62
24326,4445,2,577,123
24327,4445,3,1640,60
24328,4445,10,1572,9
24329,4446,2,1067,58
24330,4446,9,1762,58
24331,4446,7,1133,108
24332,4446,4,1208,41
24333,4446,5,435,67
24334,4446,10,1144,14
24335,4446,1,1651,62
24336,4447,4,1188,85
24337,4447,3,650,8
24338,4448,9,99,25
24339,4448,1,271,14
24340,4448,2,1782,13
24341,4448,10,661,119
24342,4448,3,1127,70
24343,4448,8,1620,194
24344,4449,6,1896,119
24345,4449,4,1304,145
24346,4449,3,471,43
24347,4449,9,729,36
24348,4449,1,1964,129
24349,4449,8,285,183
24350,4449,5,534,105
24351,4450,3,14,9
24352,4450,9,756,88
24353,4450,4,47,14
24354,4450,8,263,142
24355,4450,5,945,101
24356,4451,1,474,143
24357,4451,3,1152,191
24358,4451,5,469,154
24359,4452,1,1976,57
24360,4452,4,858,44
24361,4452,8,1314,22
24362,4452,5,1902,39
24363,4452,6,1469,79
24364,4452,2,1765,57
24365,4452,3,1095,163
24366,4453,3,294,127
24367,4453,8,809,25
24368,4453,2,1621,38
24369,4453,4,649,101
24370,4453,9,135,118
24371,4454,2,497,87
24372,4454,10,1562,111
24373,4454,7,265,87
24374,4454,3,1989,125
24375,4454,4,1332,130
24376,4454,5,227,192
24377,4454,6,1850,103
24378,4455,8,466,115
24379,4455,3,1416,78
24380,4455,1,1610,62
24381,4456,1,724,114
24382,4456,2,1170,87
24383,4456,6,1405,112
24384,4456,7,417,37
24385,4457,2,1060,104
24386,4457,1,405,118
24387,4457,6,1183,64
24388,4457,4,918,68
24389,4457,10,1029,109
24390,4457,9,275,147
24391,4457,8,944,161
24392,4457,7,1553,157
24393,4457,3,261,138
24394,4457,5,559,80
24395,4458,8,1388,198
24396,4458,1,564,152
24397,4458,9,1679,64
24398,4458,6,658,173
24399,4458,2,597,129
24400,4458,3,1111,54
24401,4459,1,911,76
24402,4459,5,1900,27
24403,4459,6,1104,168
24404,4459,2,1411,121
24405,4459,3,127,61
24406,4459,10,1772,187
24407,4460,3,1156,198
24408,4460,1,1213,170
24409,4460,8,1614,48
24410,4461,7,819,64
24411,4461,8,1749,79
24412,4461,10,1487,116
24413,4461,1,485,54
24414,4461,4,1776,86
24415,4462,2,1053,71
24416,4462,10,1831,43
24417,4463,4,1385,93
24418,4463,2,417,34
24419,4463,10,1936,124
24420,4463,5,119,95
24421,4463,9,744,2
24422,4463,8,1716,12
24423,4463,1,746,24
24424,4463,6,1292,91
24425,4464,4,754,182
24426,4464,5,1683,22
24427,4464,8,1735,193
24428,4464,10,135,46
24429,4465,7,1687,123
24430,4465,6,678,172
24431,4465,10,698,134
24432,4465,8,1736,164
24433,4466,7,453,46
24434,4467,2,1279,95
24435,4467,1,1948,64
24436,4467,9,1716,3
24437,4467,10,1549,195
24438,4467,6,1855,121
24439,4467,7,1577,8
24440,4467,4,826,19
24441,4467,5,653,106
24442,4468,7,314,21
24443,4468,2,1218,103
24444,4469,10,1078,136
24445,4469,9,1922,160
24446,4469,3,1733,33
24447,4469,5,1406,200
24448,4469,6,1544,72
24449,4469,2,1034,140
24450,4470,5,1957,104
24451,4470,3,1815,160
24452,4470,10,1218,110
24453,4470,8,1616,195
24454,4470,1,744,170
24455,4470,6,1453,193
24456,4470,2,1860,33
24457,4471,7,10,10
24458,4471,9,1987,175
24459,4471,10,1367,190
24460,4471,4,467,55
24461,4472,2,158,47
24462,4472,10,1140,172
24463,4472,4,452,86
24464,4472,3,1610,121
24465,4472,7,134,17
24466,4472,9,1891,119
24467,4472,6,1735,13
24468,4473,1,1379,23
24469,4473,6,611,196
24470,4473,2,453,173
24471,4473,10,1991,85
24472,4473,9,585,196
24473,4473,4,1567,198
24474,4473,8,190,111
24475,4473,5,1782,45
24476,4473,3,1324,12
24477,4473,7,1974,33
24478,4474,1,789,113
24479,4474,6,1376,17
24480,4474,7,1256,164
24481,4474,3,1873,20
24482,4475,9,1150,83
24483,4475,7,1404,58
24484,4475,3,320,68
24485,4475,8,1917,30
24486,4475,10,692,33
24487,4475,4,1936,130
24488,4476,9,892,48
24489,4476,5,161,123
24490,4476,8,1307,36
24491,4477,9,480,33
24492,4477,5,277,123
24493,4477,7,235,58
24494,4478,5,470,106
24495,4478,6,567,23
24496,4478,3,698,91
24497,4478,1,1546,19
24498,4478,2,372,79
24499,4478,9,989,29
24500,4478,7,1287,151
24501,4478,10,206,63
24502,4478,4,1305,31
24503,4478,8,41,21
24504,4479,2,1227,193
24505,4479,10,1394,68
24506,4480,6,1544,59
24507,4480,4,1006,170
24508,4480,10,1424,73
24509,4480,1,1642,196
24510,4480,3,611,163
24511,4480,8,1577,176
24512,4480,9,1241,158
24513,4480,7,696,126
24514,4480,5,265,29
24515,4480,2,1060,199
24516,4481,10,961,77
24517,4481,9,1201,99
24518,4481,2,612,173
24519,4481,3,1309,125
24520,4481,6,1999,53
24521,4481,1,580,186
24522,4481,7,586,91
24523,4482,8,1316,189
24524,4482,3,358,131
24525,4482,2,329,166
24526,4482,6,837,118
24527,4482,9,827,137
24528,4482,4,1854,39
24529,4482,10,560,120
24530,4482,1,1345,35
24531,4483,1,1096,131
24532,4483,9,220,37
24533,4483,3,789,175
24534,4483,6,1181,197
24535,4483,4,1442,180
24536,4483,5,178,67
24537,4483,10,870,94
24538,4484,9,1823,125
24539,4484,10,1787,99
24540,4484,6,1202,128
24541,4484,8,1430,2
24542,4484,7,1171,120
24543,4484,3,1991,25
24544,4484,1,1629,103
24545,4484,4,1363,84
24546,4484,2,1447,180
24547,4484,5,1111,51
24548,4485,8,1108,192
24549,4485,3,1731,94
24550,4486,6,1397,3
24551,4486,7,1694,45
24552,4486,10,102,29
24553,4486,4,1625,151
24554,4486,1,416,48
24555,4486,2,541,82
24556,4486,3,880,129
24557,4486,9,1916,117
24558,4486,5,859,75
24559,4486,8,1580,52
24560,4487,2,908,2
24561,4487,9,88,64
24562,4487,7,1768,185
24563,4488,8,578,84
24564,4488,1,1940,39
24565,4488,3,731,19
24566,4488,5,756,69
24567,4488,10,576,188
24568,4488,4,1757,93
24569,4489,1,1091,104
24570,4490,7,785,44
24571,4490,3,1633,185
24572,4490,5,27,19
24573,4490,8,1554,172
24574,4490,9,1438,193
24575,4490,6,712,56
24576,4490,1,438,122
24577,4490,10,1550,18
24578,4490,2,1482,122
24579,4491,10,1194,161
24580,4491,6,763,10
24581,4492,9,414,96
24582,4492,4,289,126
24583,4492,1,1061,29
24584,4492,8,494,155
24585,4492,6,1210,97
24586,4492,10,898,174
24587,4492,7,1601,141
24588,4492,5,567,94
24589,4492,2,1994,41
24590,4492,3,79,29
24591,4493,4,1360,107
24592,4493,6,221,92
24593,4493,5,85,35
24594,4493,3,534,76
24595,4493,1,1913,85
24596,4493,9,211,62
24597,4493,2,11,2
24598,4493,8,37,30
24599,4493,7,1195,137
24600,4493,10,896,69
24601,4494,2,1350,57
24602,4494,10,835,23
24603,4494,9,22,15
24604,4495,2,1433,127
24605,4495,1,708,155
24606,4495,7,1798,64
24607,4495,8,169,159
24608,4496,2,1463,5
24609,4496,8,450,38
24610,4496,10,342,34
24611,4496,9,816,38
24612,4496,7,733,155
24613,4496,5,12,12
24614,4496,1,1081,180
24615,4496,3,1079,14
24616,4497,5,10,7
24617,4497,7,417,102
24618,4497,3,1765,102
24619,4497,1,226,2
24620,4497,6,1550,84
24621,4497,2,326,195
24622,4498,8,134,84
24623,4498,5,186,7
24624,4498,3,467,79
24625,4498,6,1423,48
24626,4499,10,377,113
24627,4500,2,1655,185
24628,4500,7,1116,191
24629,4500,3,1641,32
24630,4500,8,1833,191
24631,4500,1,307,150
24632,4500,6,1218,3
24633,4500,4,552,126
24634,4501,10,54,37
24635,4501,3,1028,194
24636,4501,7,1099,136
24637,4501,5,413,113
24638,4501,1,1773,162
24639,4501,9,817,172
24640,4501,4,1452,161
24641,4501,2,1321,175
24642,4502,9,153,108
24643,4502,8,1402,85
24644,4502,10,1645,59
24645,4502,3,1244,109
24646,4502,1,763,199
24647,4502,6,1792,37
24648,4503,2,132,74
24649,4503,9,263,185
24650,4503,7,1121,3
24651,4503,3,1586,28
24652,4503,5,1979,55
24653,4503,1,1662,45
24654,4503,4,1890,155
24655,4504,10,190,41
24656,4504,4,1509,147
24657,4505,9,1450,151
24658,4505,3,1313,41
24659,4505,4,1102,89
24660,4505,5,652,47
24661,4505,8,838,129
24662,4505,6,919,158
24663,4505,2,495,158
24664,4506,7,970,110
24665,4506,5,1047,191
24666,4507,8,441,8
24667,4507,2,1121,6
24668,4507,6,1609,127
24669,4507,4,216,157
24670,4507,10,1430,174
24671,4508,3,1225,38
24672,4508,7,176,121
24673,4508,5,966,97
24674,4508,2,1188,190
24675,4508,6,120,20
24676,4508,8,1040,102
24677,4509,6,1140,68
24678,4509,1,22,14
24679,4509,3,1443,62
24680,4509,4,1197,23
24681,4509,2,180,89
24682,4509,5,633,148
24683,4509,10,412,174
24684,4509,9,1164,35
24685,4509,8,24,18
24686,4509,7,491,168
24687,4510,4,503,190
24688,4510,2,356,114
24689,4510,9,784,101
24690,4510,1,802,135
24691,4510,3,476,0
24692,4510,7,1021,156
24693,4510,5,1838,24
24694,4511,5,146,122
24695,4511,9,1065,102
24696,4511,3,994,176
24697,4511,4,146,100
24698,4511,2,1343,131
24699,4511,10,769,38
24700,4511,1,1827,131
24701,4511,8,1086,106
24702,4511,6,101,16
24703,4512,9,1757,36
24704,4513,2,505,135
24705,4513,1,1118,48
24706,4513,5,994,172
24707,4513,8,1441,185
24708,4514,9,1056,79
24709,4514,3,468,116
24710,4514,10,1890,118
24711,4515,4,324,196
24712,4515,5,1785,15
24713,4515,8,748,4
24714,4515,1,326,198
24715,4515,3,811,54
24716,4515,7,694,5
24717,4515,6,586,123
24718,4515,9,1003,80
24719,4515,2,457,178
24720,4516,5,1762,84
24721,4516,4,1259,46
24722,4516,9,1698,148
24723,4516,6,1420,152
24724,4516,3,935,173
24725,4516,2,588,71
24726,4516,10,1546,70
24727,4516,1,788,75
24728,4517,7,478,70
24729,4518,5,1674,54
24730,4518,8,1471,139
24731,4518,4,1422,103
24732,4518,2,1646,46
24733,4518,10,609,0
24734,4519,1,1428,39
24735,4519,6,631,25
24736,4520,9,1258,5
24737,4520,10,1411,182
24738,4520,5,1285,3
24739,4520,4,1738,186
24740,4520,6,306,45
24741,4520,3,808,162
24742,4520,2,1721,105
24743,4520,8,558,186
24744,4521,5,623,192
24745,4521,10,633,62
24746,4521,2,1722,122
24747,4521,8,1222,69
24748,4522,1,1783,136
24749,4522,4,1227,117
24750,4522,2,1320,25
24751,4522,8,33,1
24752,4522,6,1068,54
24753,4522,3,1573,84
24754,4523,4,97,42
24755,4523,8,678,8
24756,4523,2,565,151
24757,4523,5,493,84
24758,4523,10,939,171
24759,4523,1,393,200
24760,4523,9,1774,155
24761,4523,3,668,33
24762,4523,7,1571,197
24763,4523,6,1432,187
24764,4524,3,1536,109
24765,4524,9,1890,41
24766,4524,6,538,113
24767,4524,1,77,42
24768,4524,10,1173,12
24769,4524,7,203,173
24770,4524,5,535,132
24771,4524,2,1140,93
24772,4524,8,1508,79
24773,4525,5,1139,34
24774,4525,2,1238,72
24775,4526,9,44,4
24776,4526,3,930,146
24777,4526,6,278,152
24778,4526,1,1139,153
24779,4526,5,1965,175
24780,4526,4,1413,36
24781,4526,10,1118,115
24782,4526,8,1812,59
24783,4526,7,1394,180
24784,4527,3,319,34
24785,4527,10,655,148
24786,4527,4,664,72
24787,4527,7,1917,70
24788,4528,5,1660,7
24789,4528,6,1677,30
24790,4528,8,1587,173
24791,4529,2,694,158
24792,4529,5,1166,149
24793,4529,7,903,107
24794,4530,6,1482,16
24795,4530,1,976,191
24796,4530,4,1574,110
24797,4530,2,471,186
24798,4531,7,274,64
24799,4531,8,1762,128
24800,4531,1,509,170
24801,4531,10,1575,26
24802,4531,2,695,56
24803,4531,9,1674,177
24804,4531,6,1096,176
24805,4531,5,726,18
24806,4532,5,849,114
24807,4532,7,1693,58
24808,4533,1,1523,14
24809,4533,7,874,165
24810,4533,3,1312,161
24811,4533,4,559,146
24812,4533,2,180,40
24813,4534,1,1383,83
24814,4534,3,1074,113
24815,4534,7,1301,137
24816,4534,5,1373,199
24817,4534,9,5,2
24818,4534,2,1409,175
24819,4534,10,1112,197
24820,4534,4,821,73
24821,4535,7,1796,139
24822,4535,8,96,28
24823,4536,3,781,114
24824,4536,9,230,58
24825,4536,2,1640,36
24826,4536,5,1007,105
24827,4536,7,1446,187
24828,4537,3,0,0
24829,4537,8,1392,151
24830,4537,4,1763,194
24831,4537,9,226,165
24832,4537,10,1281,85
24833,4537,2,85,41
24834,4537,6,156,80
24835,4537,1,902,94
24836,4537,5,1003,161
24837,4537,7,197,38
24838,4538,2,1066,114
24839,4538,6,387,166
24840,4539,9,395,48
24841,4539,8,1128,77
24842,4539,5,1694,99
24843,4539,4,1141,69
24844,4539,7,1749,178
24845,4539,1,718,77
24846,4539,10,358,78
24847,4539,6,1392,81
24848,4539,3,1331,127
24849,4539,2,1487,138
24850,4540,7,382,3
24851,4540,2,106,75
24852,4540,10,1755,156
24853,4540,6,1996,138
24854,4540,4,495,118
24855,4540,5,1875,134
24856,4540,1,903,45
24857,4540,3,808,144
24858,4541,1,1346,151
24859,4541,5,356,112
24860,4541,7,269,187
24861,4541,4,422,7
24862,4541,3,37,3
24863,4542,5,416,73
24864,4542,1,1008,129
24865,4542,4,1790,34
24866,4542,9,999,109
24867,4542,3,899,152
24868,4543,10,1294,21
24869,4543,5,539,90
24870,4543,7,273,17
24871,4543,9,1646,8
24872,4543,2,1121,131
24873,4543,8,1258,8
24874,4543,3,1068,32
24875,4544,3,1500,1
24876,4545,9,1853,170
24877,4545,2,1008,151
24878,4545,8,64,41
24879,4545,6,1685,124
24880,4545,10,599,114
24881,4545,1,222,138
24882,4545,3,610,21
24883,4545,7,616,199
24884,4545,5,883,173
24885,4545,4,619,110
24886,4546,9,973,189
24887,4546,5,130,98
24888,4547,7,39,14
24889,4547,3,581,101
24890,4547,6,732,81
24891,4547,5,683,147
24892,4547,4,1889,24
24893,4547,8,1836,91
24894,4547,2,1240,138
24895,4548,4,1193,129
24896,4548,1,1046,175
24897,4548,2,1948,37
24898,4548,10,1660,81
24899,4548,9,1827,154
24900,4548,3,179,17
24901,4548,7,55,3
24902,4548,5,42,36
24903,4548,8,12,1
24904,4549,10,973,163
24905,4549,2,459,144
24906,4550,10,1632,162
24907,4550,3,636,122
24908,4550,1,834,7
24909,4550,6,30,6
24910,4550,4,732,61
24911,4550,2,372,56
24912,4550,9,1813,40
24913,4550,8,750,9
24914,4550,5,19,12
24915,4551,4,672,117
24916,4551,3,857,149
24917,4551,7,357,36
24918,4551,1,1402,103
24919,4551,5,1530,101
24920,4552,1,656,103
24921,4552,6,1333,55
24922,4552,2,525,20
24923,4552,9,1334,11
24924,4552,8,882,102
24925,4552,7,451,107
24926,4552,10,1599,58
24927,4552,3,1371,129
24928,4552,4,200,171
24929,4553,1,1945,157
24930,4553,6,1601,83
24931,4553,2,845,62
24932,4553,4,1011,185
24933,4553,7,379,139
24934,4553,9,818,183
24935,4553,3,1654,191
24936,4554,3,1997,78
24937,4554,8,881,48
24938,4554,10,923,127
24939,4554,2,664,17
24940,4554,6,949,151
24941,4554,4,971,192
24942,4554,7,257,84
24943,4554,1,1359,157
24944,4555,1,1772,64
24945,4555,2,1014,39
24946,4555,7,1808,162
24947,4555,3,641,110
24948,4555,6,1520,93
24949,4555,9,907,21
24950,4555,8,690,157
24951,4555,5,464,107
24952,4556,2,409,139
24953,4556,1,420,124
24954,4556,10,743,92
24955,4556,6,657,48
24956,4556,9,1609,119
24957,4557,8,200,69
24958,4557,9,218,113
24959,4558,1,565,191
24960,4558,9,302,157
24961,4558,5,1473,12
24962,4558,3,196,146
24963,4558,6,1617,28
24964,4558,2,421,37
24965,4558,7,1862,97
24966,4558,10,877,17
24967,4558,8,1920,144
24968,4559,6,424,28
24969,4559,5,1038,17
24970,4559,1,826,63
24971,4560,9,1520,145
24972,4560,5,508,154
24973,4560,3,812,200
24974,4560,2,1514,55
24975,4560,10,1984,54
24976,4560,1,1117,17
24977,4561,10,1864,198
24978,4561,1,1425,183
24979,4562,2,1023,114
24980,4562,6,1622,91
24981,4562,3,1001,190
24982,4563,3,469,94
24983,4563,9,1719,164
24984,4563,8,998,84
24985,4563,4,82,61
24986,4563,7,1073,67
24987,4564,8,1276,156
24988,4565,9,90,18
24989,4565,10,1002,66
24990,4565,5,281,34
24991,4565,3,743,57
24992,4566,5,304,132
24993,4566,3,1988,192
24994,4566,2,1834,54
24995,4566,1,1852,139
24996,4566,4,992,170
24997,4566,7,497,13
24998,4566,9,252,113
24999,4566,6,1923,39
25000,4566,10,309,96
25001,4567,8,1166,114
25002,4567,9,1868,3
25003,4567,6,325,81
25004,4567,5,1686,142
25005,4567,4,1927,29
25006,4568,7,1387,148
25007,4568,3,1173,119
25008,4568,10,439,102
25009,4568,4,752,166
25010,4568,1,1874,38
25011,4568,2,1211,16
25012,4568,5,936,81
25013,4568,9,1727,187
25014,4568,8,518,121
25015,4569,4,1843,35
25016,4569,7,341,89
25017,4569,5,1473,27
25018,4569,1,1236,122
25019,4569,8,391,43
25020,4569,2,121,16
25021,4569,3,1026,52
25022,4569,6,1267,185
25023,4569,9,1027,12
25024,4570,1,1124,147
25025,4570,10,1883,161
25026,4570,6,417,62
25027,4571,5,1749,74
25028,4571,10,1432,160
25029,4571,4,1775,31
25030,4571,1,1660,185
25031,4571,8,1786,107
25032,4571,3,544,0
25033,4571,6,1934,171
25034,4572,6,1511,81
25035,4572,8,1496,49
25036,4572,1,1365,154
25037,4572,4,1846,75
25038,4572,10,308,121
25039,4572,2,305,192
25040,4573,6,1532,42
25041,4573,3,538,67
25042,4573,2,490,118
25043,4574,9,569,65
25044,4574,1,383,30
25045,4574,3,1096,84
25046,4574,6,1707,143
25047,4574,2,901,174
25048,4574,7,1002,105
25049,4574,10,1604,73
25050,4575,6,1472,124
25051,4575,4,1411,10
25052,4575,2,690,27
25053,4575,9,1929,51
25054,4575,8,785,35
25055,4575,5,1400,63
25056,4575,10,1796,132
25057,4575,1,990,150
25058,4576,8,699,115
25059,4576,7,281,45
25060,4576,4,1433,83
25061,4576,9,425,119
25062,4576,6,1749,33
25063,4577,6,1088,17
25064,4577,10,823,80
25065,4577,5,1960,40
25066,4577,7,988,8
25067,4578,8,992,109
25068,4578,2,500,136
25069,4578,1,1654,98
25070,4579,4,93,44
25071,4579,5,1170,60
25072,4579,9,1583,103
25073,4579,10,1205,71
25074,4579,3,157,121
25075,4579,6,329,48
25076,4580,9,1609,10
25077,4581,6,1740,109
25078,4582,7,1658,197
25079,4582,3,962,141
25080,4582,4,1428,182
25081,4582,8,995,42
25082,4582,2,646,189
25083,4582,6,736,83
25084,4582,9,290,110
25085,4582,10,429,168
25086,4582,1,670,56
25087,4582,5,873,37
25088,4583,6,1299,139
25089,4584,7,143,106
25090,4584,9,743,108
25091,4584,1,596,18
25092,4584,8,1037,102
25093,4584,6,226,11
25094,4584,5,1560,179
25095,4584,3,64,51
25096,4585,10,532,199
25097,4585,4,1030,120
25098,4585,6,791,104
25099,4585,3,905,140
25100,4585,5,914,88
25101,4585,7,740,10
25102,4585,1,1857,101
25103,4585,2,1649,38
25104,4586,9,1796,179
25105,4586,8,1778,160
25106,4586,2,1612,16
25107,4586,6,1556,146
25108,4586,10,1951,131
25109,4586,5,1712,183
25110,4587,10,1726,22
25111,4587,1,1673,96
25112,4588,10,1938,178
25113,4588,2,886,8
25114,4588,8,527,134
25115,4588,9,1649,109
25116,4588,6,1172,36
25117,4588,7,916,82
25118,4589,2,141,29
25119,4589,4,329,123
25120,4589,3,315,138
25121,4589,8,180,152
25122,4590,8,1080,169
25123,4590,6,1078,34
25124,4590,3,1581,41
25125,4590,9,319,109
25126,4590,5,1932,45
25127,4590,7,292,64
25128,4590,10,1677,21
25129,4590,1,1280,7
25130,4590,2,308,15
25131,4591,6,978,163
25132,4591,7,1658,32
25133,4591,10,1186,168
25134,4591,3,1111,18
25135,4591,9,1977,138
25136,4591,5,1534,151
25137,4591,2,611,116
25138,4591,4,1079,86
25139,4591,1,1368,39
25140,4591,8,1574,165
25141,4592,8,1490,22
25142,4592,5,126,1
25143,4592,6,1589,107
25144,4592,2,464,57
25145,4592,9,1146,159
25146,4592,7,70,48
25147,4592,3,1492,32
25148,4592,1,228,127
25149,4593,9,371,120
25150,4594,8,134,122
25151,4594,3,1396,144
25152,4594,1,145,95
25153,4594,9,790,193
25154,4594,5,1312,49
25155,4594,6,594,190
25156,4595,2,1823,177
25157,4596,2,1420,154
25158,4596,6,1913,114
25159,4596,3,479,43
25160,4596,5,221,183
25161,4596,10,589,175
25162,4597,5,1707,101
25163,4597,10,1221,175
25164,4598,1,975,144
25165,4598,3,1703,158
25166,4598,6,68,34
25167,4598,10,1099,130
25168,4598,2,1497,200
25169,4598,9,682,187
25170,4599,9,515,173
25171,4599,1,99,23
25172,4599,7,479,193
25173,4599,5,983,127
25174,4599,6,585,48
25175,4599,3,1805,110
25176,4599,8,736,18
25177,4599,4,1944,21
25178,4599,10,1302,73
25179,4599,2,836,80
25180,4600,3,297,114
25181,4600,6,54,45
25182,4600,7,62,6
25183,4600,4,1197,145
25184,4600,2,36,5
25185,4600,10,183,90
25186,4600,5,1819,35
25187,4600,9,536,198
25188,4601,3,1182,29
25189,4601,10,1780,14
25190,4601,4,978,9
25191,4601,8,312,158
25192,4602,3,1319,178
25193,4602,4,19,12
25194,4602,2,1145,183
25195,4602,8,203,91
25196,4602,1,37,37
25197,4602,6,271,184
25198,4602,5,257,81
25199,4602,9,1486,67
25200,4602,10,1167,7
25201,4602,7,6,4
25202,4603,3,71,29
25203,4603,2,830,3
25204,4603,7,1125,121
25205,4603,8,979,20
25206,4604,4,1358,44
25207,4604,10,1605,58
25208,4605,5,164,4
25209,4605,8,1898,57
25210,4605,10,847,146
25211,4605,6,720,56
25212,4606,3,1098,155
25213,4606,2,302,176
25214,4606,6,222,92
25215,4606,9,1173,67
25216,4606,4,1794,159
25217,4606,10,824,60
25218,4607,8,997,65
25219,4607,1,1653,120
25220,4607,4,847,135
25221,4608,3,730,192
25222,4608,10,54,52
25223,4608,2,1071,120
25224,4609,6,401,33
25225,4609,2,1659,161
25226,4609,10,1905,97
25227,4609,9,121,64
25228,4609,1,169,141
25229,4609,5,59,13
25230,4609,4,217,120
25231,4609,8,1806,111
25232,4610,5,813,87
25233,4610,10,1208,107
25234,4610,2,1751,189
25235,4610,6,1971,101
25236,4610,4,56,9
25237,4611,2,1490,120
25238,4611,9,1570,182
25239,4611,8,983,48
25240,4611,4,772,8
25241,4612,5,1648,18
25242,4612,6,1235,106
25243,4612,1,884,47
25244,4612,8,1721,111
25245,4612,3,1029,67
25246,4612,9,814,150
25247,4613,2,973,119
25248,4614,6,1697,54
25249,4614,7,1676,6
25250,4614,5,1924,168
25251,4614,1,1981,182
25252,4615,7,1135,84
25253,4616,9,54,32
25254,4616,2,65,1
25255,4616,1,946,2
25256,4616,10,1459,190
25257,4616,8,180,25
25258,4616,3,792,27
25259,4616,4,1044,167
