po_item_id,po_id,product_id,quantity_ordered,quantity_received,unit_cost
59987,17216,4862,315,0,215.65
59988,17216,4679,177,0,172.41
59989,17216,3618,375,0,184.27
59990,17216,3611,297,0,284.38
59991,17217,3036,431,0,73.15
59992,17217,4913,443,0,288.13
59993,17218,779,483,483,167.21
59994,17218,3801,426,426,44.83
59995,17218,4944,38,38,27.4
59996,17218,471,213,213,302.15
59997,17218,1274,164,164,179.53
59998,17218,715,264,264,373.42
59999,17219,195,68,68,414.72
60000,17219,629,374,374,149.63
60001,17219,2934,281,281,215.2
60002,17219,4918,455,455,44.78
60003,17219,1415,210,210,454.19
60004,17219,2392,96,96,224.64
60005,17220,1921,117,117,271.82
60006,17220,4749,331,331,308.3
60007,17220,921,282,282,341.3
60008,17220,1248,87,87,480.45
60009,17221,3056,227,227,292.71
60010,17221,1855,54,54,100.2
60011,17221,1073,279,279,351.22
60012,17221,2718,314,314,175.98
60013,17221,4141,300,300,408.46
60014,17222,2973,383,135,58.95
60015,17222,348,280,268,294.37
60016,17223,2192,365,292,311.59
60017,17223,1706,205,99,167.42
60018,17224,2163,327,0,287.31
60019,17224,2707,205,0,470.44
60020,17224,417,455,0,496.19
60021,17224,1595,491,0,143.2
60022,17224,4005,103,0,62.15
60023,17225,4258,75,75,239.49
60024,17226,1949,131,131,132.6
60025,17226,17,232,232,110.36
60026,17226,3682,433,433,88.37
60027,17227,3979,50,50,346.6
60028,17227,3293,413,413,248.41
60029,17227,2074,113,113,167.65
60030,17227,3016,70,70,49.65
60031,17228,2844,79,79,288.68
60032,17228,4075,271,271,285.21
60033,17228,1753,226,226,342.22
60034,17228,1389,242,242,56.7
60035,17228,1887,201,201,218.14
60036,17229,4716,153,86,222.27
60037,17230,4063,146,146,377.77
60038,17230,752,418,418,411.39
60039,17230,2328,45,45,246.17
60040,17230,4086,297,297,239.51
60041,17231,3265,121,121,308.63
60042,17231,2407,425,425,72.69
60043,17232,1972,367,367,454.12
60044,17232,441,142,142,328.15
60045,17232,3104,298,298,457.77
60046,17233,43,11,11,117.87
60047,17234,2588,52,52,132.56
60048,17234,1763,271,271,138.6
60049,17234,4599,39,39,65.77
60050,17234,2780,61,61,163.29
60051,17234,408,403,403,72.56
60052,17234,4224,382,382,480.5
60053,17235,4300,155,155,43.72
60054,17235,3805,357,357,29.94
60055,17236,1911,303,303,261.64
60056,17237,4839,79,79,288.27
60057,17237,3059,117,117,344.47
60058,17237,1556,193,193,101.86
60059,17237,51,30,30,271.73
60060,17237,496,211,211,36.23
60061,17237,2053,163,163,219.86
60062,17238,4265,430,430,207.78
60063,17238,1570,302,302,239.9
60064,17239,2924,348,348,440.75
60065,17239,2911,33,33,304.6
60066,17239,306,272,272,298.46
60067,17239,1077,33,33,343.96
60068,17240,4823,344,344,31.97
60069,17241,2343,25,25,5.49
60070,17242,2604,419,419,355.53
60071,17242,2901,267,267,3.71
60072,17242,738,137,137,450.34
60073,17242,1248,388,388,480.45
60074,17243,1815,61,61,308.97
60075,17243,2777,31,31,199.79
60076,17243,2272,298,298,266.69
60077,17243,1196,421,421,151.23
60078,17243,1426,109,109,35.55
60079,17243,2483,259,259,44.51
60080,17244,3654,151,151,76.43
60081,17244,528,436,436,252.4
60082,17244,2718,301,301,175.98
60083,17244,2262,266,266,497.47
60084,17244,4437,389,389,147.25
60085,17244,2845,433,433,223.51
60086,17245,785,162,162,273.19
60087,17246,4725,478,478,308.93
60088,17246,4258,145,145,239.49
60089,17246,2757,426,426,473.13
60090,17247,2471,61,61,33.51
60091,17247,1678,279,279,456.43
60092,17247,3611,113,113,284.38
60093,17247,1488,35,35,266.56
60094,17247,3715,180,180,451.7
60095,17247,1342,444,444,67.5
60096,17248,286,356,356,449.0
60097,17248,3108,58,58,136.85
60098,17248,2538,136,136,177.43
60099,17248,3150,431,431,469.74
60100,17248,3839,452,452,307.95
60101,17248,1846,14,14,494.49
60102,17249,2361,294,294,295.39
60103,17249,4432,176,176,226.42
60104,17249,642,70,70,63.17
60105,17249,563,434,434,75.37
60106,17250,4330,469,469,193.72
60107,17250,4467,405,405,445.42
60108,17250,1972,40,40,454.12
60109,17250,4257,195,195,257.56
60110,17250,524,327,327,478.56
60111,17251,2973,68,68,58.95
60112,17252,4941,121,121,478.48
60113,17252,4992,46,46,110.18
60114,17253,180,327,327,474.5
60115,17253,3019,352,352,456.48
60116,17253,3317,320,320,100.25
60117,17254,2255,230,179,122.24
60118,17254,4430,304,276,58.94
60119,17254,4429,469,3,359.23
60120,17254,263,406,288,119.8
60121,17255,2723,378,0,450.61
60122,17255,2774,487,0,104.44
60123,17256,1081,98,98,77.5
60124,17257,1733,334,334,446.48
60125,17257,4161,312,312,62.16
60126,17257,2765,134,134,362.77
60127,17257,1308,133,133,327.9
60128,17258,3389,160,160,424.36
60129,17258,2274,453,453,103.8
60130,17258,4873,387,387,46.39
60131,17258,356,452,452,69.37
60132,17258,411,76,76,385.4
60133,17258,3580,217,217,294.28
60134,17259,3696,199,199,451.37
60135,17260,292,465,465,101.0
60136,17260,4457,27,27,371.37
60137,17260,40,245,245,73.61
60138,17260,4062,421,421,50.5
60139,17260,1620,221,221,273.27
60140,17260,2328,404,404,246.17
60141,17261,3515,41,41,452.49
60142,17261,3448,93,93,463.59
60143,17261,986,218,218,434.8
60144,17262,3113,423,0,415.69
60145,17263,940,260,260,320.8
60146,17264,148,271,0,252.31
60147,17264,2574,276,0,178.7
60148,17264,3555,106,0,447.55
60149,17265,1959,469,357,230.29
60150,17265,3790,53,18,25.7
60151,17265,3022,375,284,379.51
60152,17265,3290,69,11,31.88
60153,17265,2896,120,71,477.45
60154,17265,2288,334,0,223.38
60155,17266,1406,395,395,53.85
60156,17266,4655,11,11,354.86
60157,17266,592,324,324,416.0
60158,17267,4008,288,288,165.21
60159,17267,1052,372,372,425.17
60160,17267,3660,445,445,298.2
60161,17267,1484,495,495,130.49
60162,17267,3143,100,100,98.69
60163,17267,4411,265,265,441.39
60164,17268,2593,485,485,277.48
60165,17269,3981,252,252,262.64
60166,17269,4766,263,263,440.19
60167,17269,182,176,176,438.93
60168,17269,2175,132,132,125.84
60169,17270,1868,343,162,405.25
60170,17270,2577,57,11,435.3
60171,17270,2266,341,302,344.16
60172,17270,2595,169,122,91.94
60173,17270,3816,288,73,300.26
60174,17270,3600,140,119,291.4
60175,17271,668,117,117,183.77
60176,17271,3905,151,151,263.84
60177,17271,3949,396,396,369.72
60178,17271,2122,262,262,215.64
60179,17271,1153,341,341,104.41
60180,17272,2154,480,480,66.67
60181,17272,1331,112,112,495.15
60182,17272,3487,46,46,320.65
60183,17273,1171,406,406,324.98
60184,17273,3786,90,90,84.6
60185,17273,2018,354,354,82.35
60186,17274,3507,455,455,381.59
60187,17274,2314,34,34,367.62
60188,17274,1613,183,183,302.15
60189,17274,1079,477,477,34.9
60190,17274,1322,142,142,256.26
60191,17274,552,461,461,253.1
60192,17275,1333,92,92,326.33
60193,17275,2020,191,191,428.73
60194,17275,3721,361,361,334.65
60195,17276,1115,359,0,121.89
60196,17276,3382,232,0,489.48
60197,17277,4228,428,0,274.79
60198,17277,3910,75,0,429.68
60199,17278,2708,241,241,342.79
60200,17278,2784,275,275,30.35
60201,17278,2976,423,423,433.64
60202,17278,3472,333,333,445.74
60203,17278,4073,55,55,232.53
60204,17279,4131,480,480,381.47
60205,17279,4173,435,435,167.5
60206,17279,422,423,423,189.78
60207,17280,127,240,240,424.1
60208,17280,85,229,229,103.44
60209,17280,850,452,452,231.9
60210,17280,1480,188,188,248.58
60211,17280,1106,464,464,378.8
60212,17281,2311,189,189,199.31
60213,17281,939,122,122,10.78
60214,17281,1385,297,297,72.34
60215,17281,1559,470,470,301.11
60216,17281,4479,352,352,116.85
60217,17282,4314,468,468,116.5
60218,17282,1276,252,252,332.26
60219,17282,2885,440,440,280.64
60220,17282,2950,10,10,239.23
60221,17282,2830,211,211,230.33
60222,17282,2282,198,198,96.23
60223,17283,4971,143,143,75.33
60224,17283,2496,385,385,382.86
60225,17283,3084,462,462,359.26
60226,17284,4733,174,124,345.12
60227,17285,996,469,365,351.35
60228,17285,194,99,9,173.97
60229,17285,1737,110,57,401.36
60230,17285,716,413,218,486.61
60231,17285,4235,425,18,315.69
60232,17286,522,172,172,323.6
60233,17286,588,410,410,59.11
60234,17286,2987,30,30,447.5
60235,17286,4779,162,162,176.33
60236,17286,1708,283,283,136.5
60237,17286,4187,174,174,409.41
60238,17287,408,281,281,72.56
60239,17287,2413,253,253,415.26
60240,17287,2413,31,31,415.26
60241,17287,2226,407,407,199.71
60242,17287,4676,125,125,191.27
60243,17287,1947,213,213,188.3
60244,17288,453,475,475,236.89
60245,17288,2035,311,311,6.98
60246,17288,2797,491,491,360.94
60247,17289,4219,360,360,31.96
60248,17289,3455,490,490,354.37
60249,17289,3497,470,470,477.65
60250,17289,3974,106,106,114.59
60251,17290,1151,35,35,183.82
60252,17291,4851,246,246,24.38
60253,17291,1855,297,297,100.2
60254,17291,4702,222,222,357.23
60255,17291,2760,411,411,301.44
60256,17291,2643,59,59,382.57
60257,17292,1222,263,263,105.37
60258,17292,4822,234,234,33.88
60259,17292,1107,250,250,369.56
60260,17293,2446,346,346,330.8
60261,17294,3294,137,137,447.16
60262,17295,3836,228,160,263.32
60263,17295,2061,152,14,262.58
60264,17296,4163,121,121,294.35
60265,17296,194,467,467,173.97
60266,17296,4622,109,109,301.71
60267,17297,1782,330,330,141.34
60268,17297,996,81,81,351.35
60269,17297,3257,456,456,44.84
60270,17297,2801,130,130,132.66
60271,17298,3996,113,113,381.66
60272,17299,4331,453,453,267.3
60273,17299,2336,88,88,174.8
60274,17299,2963,385,385,414.7
60275,17299,2998,171,171,56.98
60276,17299,2693,305,305,481.6
60277,17300,3346,391,391,114.18
60278,17300,683,63,63,60.1
60279,17300,4592,333,333,490.87
60280,17301,2594,144,126,206.95
60281,17301,1791,371,193,439.89
60282,17301,4626,171,122,339.2
60283,17302,275,90,90,87.25
60284,17302,4299,86,86,432.2
60285,17302,3036,61,61,73.15
60286,17302,3782,344,344,190.36
60287,17302,4616,16,16,468.51
60288,17302,536,272,272,325.42
60289,17303,1121,92,92,77.81
60290,17303,4040,174,174,113.7
60291,17304,1652,123,123,349.62
60292,17305,4327,75,75,326.4
60293,17306,4172,54,54,17.13
60294,17306,4553,487,487,428.47
60295,17306,1404,315,315,282.19
60296,17306,283,285,285,54.93
60297,17306,3428,283,283,429.92
60298,17306,1835,163,163,270.49
60299,17307,478,86,0,327.79
60300,17308,1624,334,280,189.64
60301,17308,1813,85,76,424.99
60302,17309,1716,241,241,341.56
60303,17309,2264,347,347,250.9
60304,17309,936,489,489,308.79
60305,17309,3847,277,277,54.21
60306,17310,301,111,111,430.89
60307,17310,3377,391,391,48.98
60308,17310,1819,308,308,389.44
60309,17310,2502,474,474,494.68
60310,17310,3107,251,251,101.11
60311,17311,2632,139,0,230.75
60312,17311,1906,316,0,67.11
60313,17311,1721,469,0,473.8
60314,17311,3258,358,0,320.35
60315,17311,3595,337,0,74.55
60316,17312,1091,287,287,114.17
60317,17312,3303,419,419,135.9
60318,17312,4953,285,285,18.27
60319,17312,3239,318,318,59.22
60320,17312,4393,327,327,57.17
60321,17313,3412,107,107,304.83
60322,17313,1518,250,250,383.28
60323,17313,3476,496,496,435.86
60324,17314,2312,199,91,479.53
60325,17315,2233,193,0,458.46
60326,17315,4805,154,0,28.19
60327,17316,3111,364,364,164.9
60328,17316,1902,390,390,300.8
60329,17316,4614,344,344,166.52
60330,17316,3477,192,192,140.67
60331,17316,708,327,327,172.87
60332,17316,4446,333,333,164.49
60333,17317,4204,342,342,299.3
60334,17317,623,37,37,301.67
60335,17317,691,416,416,148.31
60336,17318,4490,355,355,59.44
60337,17319,4129,132,132,210.71
60338,17319,3823,447,447,476.51
60339,17319,2430,49,49,228.32
60340,17320,4362,233,233,411.48
60341,17320,2918,407,407,208.75
60342,17320,4343,343,343,20.4
60343,17320,3959,138,138,41.95
60344,17320,701,426,426,224.52
60345,17320,2829,164,164,62.19
60346,17321,2658,217,217,466.86
60347,17321,931,147,147,371.48
60348,17321,810,493,493,117.29
60349,17321,1610,475,475,10.16
60350,17321,1987,132,132,397.3
60351,17322,4978,326,326,315.61
60352,17322,1714,398,398,418.2
60353,17322,620,66,66,46.73
60354,17322,2221,14,14,378.1
60355,17322,788,331,331,237.79
60356,17322,3281,337,337,472.21
60357,17323,4390,322,322,188.2
60358,17323,3536,301,301,201.54
60359,17324,4278,386,386,467.32
60360,17324,783,346,346,22.64
60361,17325,2873,263,0,496.19
60362,17325,81,92,0,21.69
60363,17325,2935,94,0,75.84
60364,17325,765,404,0,121.94
60365,17326,4624,183,183,209.48
60366,17326,1506,40,40,75.59
60367,17327,31,429,429,461.78
60368,17328,3454,272,272,111.94
60369,17328,3511,345,345,86.13
60370,17328,3543,390,390,10.7
60371,17328,3000,285,285,163.32
60372,17329,4273,16,16,415.33
60373,17329,967,183,183,193.56
60374,17330,170,407,374,156.8
60375,17330,650,319,33,228.19
60376,17330,4380,164,110,139.7
60377,17331,2445,383,0,414.87
60378,17331,3143,429,0,98.69
60379,17331,3157,363,0,312.19
60380,17331,2716,130,0,93.25
60381,17331,1800,226,0,326.46
60382,17332,3831,50,35,425.12
60383,17332,667,250,64,348.96
60384,17332,266,221,103,382.2
60385,17332,1193,302,65,499.1
60386,17332,2915,405,159,166.82
60387,17332,3662,483,106,424.41
60388,17333,4968,75,75,359.22
60389,17333,406,45,45,53.3
60390,17333,1849,35,35,92.84
60391,17333,1389,238,238,56.7
60392,17333,2887,34,34,364.98
60393,17333,1623,120,120,153.57
60394,17334,97,309,309,261.36
60395,17334,1806,152,152,152.83
60396,17334,4417,185,185,355.17
60397,17335,4860,316,316,331.12
60398,17335,3045,484,484,119.16
60399,17335,4269,309,309,161.68
60400,17335,1007,161,161,438.21
60401,17336,3822,203,203,9.0
60402,17336,2375,106,106,357.76
60403,17336,2435,317,317,480.6
60404,17336,1002,158,158,152.23
60405,17337,536,179,179,325.42
60406,17337,2789,44,44,147.8
60407,17337,2722,116,116,145.3
60408,17337,3272,44,44,180.38
60409,17337,242,75,75,343.35
60410,17337,3545,182,182,48.26
60411,17338,2987,55,55,447.5
60412,17338,4619,146,146,485.17
60413,17339,1665,81,0,210.35
60414,17339,2170,79,0,461.4
60415,17339,15,136,0,247.7
60416,17339,3066,61,0,254.83
60417,17339,320,491,0,392.12
60418,17339,1035,203,0,226.9
60419,17340,2717,283,283,430.79
60420,17340,3085,25,25,66.75
60421,17340,3583,396,396,259.23
60422,17340,2498,328,328,142.34
60423,17340,801,19,19,204.93
60424,17341,91,148,148,334.58
60425,17342,3583,306,306,259.23
60426,17343,400,19,0,146.73
60427,17343,3724,339,0,204.37
60428,17343,3561,343,0,279.14
60429,17343,3425,38,0,389.78
60430,17344,2862,454,454,222.56
60431,17344,1680,32,32,314.2
60432,17344,1786,102,102,436.39
60433,17344,328,235,235,192.99
60434,17344,1958,371,371,236.25
60435,17344,3320,435,435,325.43
60436,17345,4678,432,0,312.33
60437,17345,657,213,0,308.67
60438,17345,2091,405,0,222.4
60439,17345,4739,482,0,146.86
60440,17346,2427,412,0,493.88
60441,17346,1005,363,0,57.6
60442,17346,3014,24,0,53.59
60443,17346,1700,425,0,394.17
60444,17347,4806,366,366,287.92
60445,17347,4719,166,166,157.46
60446,17347,735,18,18,487.75
60447,17347,3490,155,155,110.2
60448,17347,3905,151,151,263.84
60449,17347,2821,269,269,263.73
60450,17348,4879,216,216,280.22
60451,17348,1840,379,379,5.23
60452,17349,2933,121,121,447.52
60453,17349,3027,343,343,370.82
60454,17349,3519,40,40,404.74
60455,17349,2733,17,17,230.1
60456,17350,3473,50,50,234.25
60457,17351,536,121,121,325.42
60458,17352,4089,85,85,410.55
60459,17352,2273,272,272,390.82
60460,17352,4215,26,26,455.84
60461,17352,2726,380,380,239.66
60462,17352,68,180,180,150.2
60463,17353,3156,238,238,75.15
60464,17353,2780,283,283,163.29
60465,17353,2119,155,155,74.52
60466,17353,892,31,31,93.64
60467,17354,1604,132,132,97.84
60468,17354,4390,246,246,188.2
60469,17354,1246,130,130,481.25
60470,17354,3365,399,399,189.13
60471,17354,3696,137,137,451.37
60472,17354,997,42,42,9.39
60473,17355,4003,74,74,218.64
60474,17356,963,343,343,50.69
60475,17356,2128,230,230,171.86
60476,17356,4639,270,270,167.19
60477,17356,806,363,363,400.53
60478,17356,4427,351,351,426.4
60479,17356,2859,171,171,471.5
60480,17357,919,266,266,122.49
60481,17357,1522,22,22,246.68
60482,17357,3617,194,194,207.89
60483,17358,949,436,436,230.54
60484,17359,2587,136,134,102.5
60485,17359,3060,244,67,243.19
60486,17359,2009,229,142,255.54
60487,17359,704,495,31,383.9
60488,17359,4913,211,195,288.13
60489,17360,2454,314,314,142.6
60490,17360,1627,342,342,304.41
60491,17360,4586,72,72,399.33
60492,17361,3573,403,0,61.31
60493,17361,3276,430,0,337.66
60494,17361,1175,60,0,256.51
60495,17361,2546,441,0,125.92
60496,17361,1218,121,0,357.45
60497,17361,1004,42,0,49.47
60498,17362,1598,62,59,278.1
60499,17362,793,446,113,210.38
60500,17362,4674,198,131,264.5
60501,17362,1684,228,76,414.35
60502,17363,2738,449,449,51.15
60503,17363,4298,57,57,23.5
60504,17363,1183,170,170,383.28
60505,17363,4168,255,255,33.77
60506,17363,4112,86,86,451.29
60507,17364,4468,302,0,367.7
60508,17364,3706,113,0,129.55
60509,17364,883,306,0,408.4
60510,17364,2066,16,0,41.69
60511,17365,3180,69,69,355.13
60512,17365,3107,233,233,101.11
60513,17366,4075,69,69,285.21
60514,17366,1843,300,300,76.23
60515,17366,4131,21,21,381.47
60516,17366,2519,257,257,363.16
60517,17367,3356,192,192,64.44
60518,17367,895,371,371,176.61
60519,17368,1546,71,71,240.92
60520,17368,3845,122,122,107.1
60521,17369,3807,353,353,82.54
60522,17369,2997,256,256,128.8
60523,17369,4066,272,272,60.87
60524,17369,3713,28,28,92.94
60525,17370,4619,11,11,485.17
60526,17370,4636,124,124,98.99
60527,17371,2361,398,398,295.39
60528,17371,3859,438,438,2.9
60529,17371,1592,154,154,179.69
60530,17371,3712,192,192,149.9
60531,17371,704,483,483,383.9
60532,17371,4855,428,428,178.59
60533,17372,2356,486,486,15.68
60534,17372,1649,73,73,72.47
60535,17373,2269,333,0,470.41
60536,17373,3262,481,0,347.77
60537,17373,1882,274,0,40.87
60538,17373,199,322,0,361.54
60539,17374,269,352,0,233.28
60540,17374,2047,337,0,165.39
60541,17374,2121,481,0,10.7
60542,17375,3703,398,398,329.61
60543,17375,4587,89,89,322.7
60544,17376,3158,471,0,292.5
60545,17377,1494,65,65,378.67
60546,17377,4556,102,102,247.82
60547,17377,2335,475,475,290.94
60548,17377,442,295,295,154.15
60549,17377,419,328,328,19.94
60550,17378,1206,458,0,462.95
60551,17378,1212,208,0,405.86
60552,17378,852,341,0,233.26
60553,17378,289,459,0,432.55
60554,17378,3233,192,0,383.6
60555,17378,2196,308,0,123.93
60556,17379,1362,16,16,454.23
60557,17379,722,269,269,101.61
60558,17379,3997,304,304,250.91
60559,17379,3198,333,333,175.65
60560,17380,1954,75,75,442.84
60561,17381,4342,175,175,326.96
60562,17381,1628,267,267,51.87
60563,17382,1980,448,448,58.91
60564,17382,4493,135,135,205.54
60565,17383,812,86,86,142.42
60566,17383,1232,211,211,341.33
60567,17383,665,112,112,402.35
60568,17383,229,209,209,229.93
60569,17384,4335,13,0,307.16
60570,17384,4637,31,0,175.89
60571,17384,1221,396,0,352.33
60572,17384,2122,336,0,215.64
60573,17385,323,158,158,72.63
60574,17385,134,77,77,55.43
60575,17386,1002,157,157,152.23
60576,17386,1457,489,489,297.7
60577,17386,1660,378,378,27.49
60578,17387,2712,127,127,313.57
60579,17387,2861,50,50,183.24
60580,17387,3808,63,63,127.88
60581,17387,2388,171,171,402.73
60582,17387,2637,343,343,141.59
60583,17387,2188,82,82,58.95
60584,17388,3405,188,188,262.75
60585,17388,993,383,383,244.1
60586,17388,3376,293,293,213.67
60587,17388,3731,198,198,289.56
60588,17388,27,73,73,452.65
60589,17389,1395,216,216,498.39
60590,17389,4360,378,378,172.7
60591,17390,2371,24,24,361.1
60592,17390,3727,443,443,245.42
60593,17390,3998,233,233,103.1
60594,17390,484,21,21,468.67
60595,17390,4398,118,118,16.44
60596,17390,1255,276,276,364.97
60597,17391,3739,192,192,266.41
60598,17391,2783,314,314,157.94
60599,17391,3914,155,155,78.54
60600,17391,1141,419,419,249.87
60601,17391,4812,274,274,307.54
60602,17391,4691,253,253,162.48
60603,17392,4796,191,191,393.2
60604,17393,4708,39,39,297.49
60605,17393,1780,215,215,57.21
60606,17393,4064,67,67,456.0
60607,17393,1586,270,270,249.24
60608,17394,1089,397,397,294.5
60609,17394,3284,475,475,198.86
60610,17395,941,55,55,433.22
60611,17395,978,167,167,493.99
60612,17395,3544,173,173,201.33
60613,17395,4536,312,312,356.7
60614,17396,1317,41,41,494.95
60615,17396,4347,302,302,271.98
60616,17396,643,50,50,139.16
60617,17396,4106,416,416,286.67
60618,17397,1513,115,0,311.37
